iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IRQ,Asia,Iraq,2022-07-03,2353900,2286,2255.857,25243,1,2,52901.237,51.375,50.698,567.308,0.022,0.045,1.7,,,,,,,,,,,,,,,,,,,,,,,10757,,,,,242,5827,0.013,44496124,,,,
IRQ,Asia,Iraq,2022-07-04,2356264,2364,2445.143,25243,0,1.714,52954.365,53.128,54.952,567.308,0,0.039,1.66,,,,,,,,,,,,,,,,,,,,,,,11416,,,,,257,6194,0.014,44496124,,,,
IRQ,Asia,Iraq,2022-07-05,2359755,3491,2671.714,25247,4,2,53032.821,78.456,60.044,567.398,0.09,0.045,1.62,,,,,,,,,,,,,,,,,,,,,,,11416,,,,,257,6194,0.014,44496124,,,,
IRQ,Asia,Iraq,2022-07-06,2364453,4698,3026.857,25247,0,1.429,53138.404,105.582,68.025,567.398,0,0.032,1.57,,,,,,,,,,,,,,,,,,,,,,,11416,,,,,257,6194,0.014,44496124,,,,
IRQ,Asia,Iraq,2022-07-07,2369272,4819,3339.857,25249,2,1.429,53246.705,108.302,75.06,567.443,0.045,0.032,1.5,,,,,,,,,,,,,,,,,,,,,,,11416,,,,,257,6194,0.014,44496124,,,,
IRQ,Asia,Iraq,2022-07-08,2374046,4774,3626.286,25253,4,1.714,53353.996,107.29,81.497,567.533,0.09,0.039,1.43,,,,,,,,,,,,,,,,,,,,,,,11416,,,,,257,6194,0.014,44496124,,,,
IRQ,Asia,Iraq,2022-07-09,2379077,5031,3923.286,25253,0,1.571,53467.062,113.066,88.171,567.533,0,0.035,1.35,,,,,,,,,,,,,,,,,,,,,,,11416,,,,,257,6194,0.014,44496124,,,,
IRQ,Asia,Iraq,2022-07-10,2383094,4017,4170.571,25253,0,1.429,53557.339,90.278,93.729,567.533,0,0.032,1.26,,,,,,,,,,,,,,,,,,18785269,10913964,7664049,207256,,11416,42.22,24.53,17.22,0.47,257,6194,0.014,44496124,,,,
IRQ,Asia,Iraq,2022-07-11,2385477,2383,4173.286,25254,1,1.571,53610.894,53.555,93.79,567.555,0.022,0.035,1.17,,,,,,,,,,,,,,,,,,,,,,,11673,,,,,262,6255,0.014,44496124,,,,
IRQ,Asia,Iraq,2022-07-12,2388414,2937,4094.143,25255,1,1.143,53676.9,66.006,92.011,567.578,0.022,0.026,1.13,,,,,,,,,,,,,,,,,,,,,,,11931,,,,,268,6316,0.014,44496124,,,,
IRQ,Asia,Iraq,2022-07-13,2390684,2270,3747.286,25257,2,1.429,53727.916,51.016,84.216,567.622,0.045,0.032,1.11,,,,,,,,,,,,,,,,,,,,,,,12189,,,,,274,6377,0.014,44496124,,,,
IRQ,Asia,Iraq,2022-07-14,2393726,3042,3493.429,25259,2,1.429,53796.281,68.366,78.511,567.667,0.045,0.032,1.1,,,,,,,,,,,,,,,,,,,,,,,12447,,,,,280,6438,0.014,44496124,,,,
IRQ,Asia,Iraq,2022-07-15,2396707,2981,3237.286,25261,2,1.143,53863.276,66.995,72.754,567.712,0.045,0.026,1.09,,,,,,,,,,,,,,,,,,,,,,,12705,,,,,286,6499,0.015,44496124,,,,
IRQ,Asia,Iraq,2022-07-16,2399795,3088,2959.714,25263,2,1.429,53932.675,69.399,66.516,567.757,0.045,0.032,1.08,,,,,,,,,,,,,,,,,,,,,,,12963,,,,,291,6560,0.015,44496124,,,,
IRQ,Asia,Iraq,2022-07-17,2402311,2516,2745.286,25267,4,2,53989.219,56.544,61.697,567.847,0.09,0.045,1.06,,,,,,,,,,,,,,,,,,,,,,,13220,,,,,297,6621,0.015,44496124,,,,
IRQ,Asia,Iraq,2022-07-18,2405186,2875,2815.571,25270,3,2.286,54053.832,64.612,63.277,567.915,0.067,0.051,1.04,,,,,,,,,,,,,,,,,,,,,,,13220,,,,,297,6621,0.015,44496124,,,,
IRQ,Asia,Iraq,2022-07-19,2409641,4455,3032.429,25273,3,2.571,54153.953,100.121,68.15,567.982,0.067,0.058,1.03,,,,,,,,,,,,,,,,,,18904252,10973556,7711659,219037,,13220,42.49,24.66,17.33,0.49,297,6621,0.015,44496124,,,,
IRQ,Asia,Iraq,2022-07-20,2413472,3831,3255.429,25274,1,2.429,54240.05,86.097,73.162,568.005,0.022,0.055,1.02,,,,,,,,,,,,,,,,,,,,,,,11777,,,,,265,5895,0.013,44496124,,,,
IRQ,Asia,Iraq,2022-07-21,2417719,4247,3427.571,25277,3,2.571,54335.497,95.447,77.031,568.072,0.067,0.058,0.99,,,,,,,,,,,,,,,,,,,,,,,10333,,,,,232,5169,0.012,44496124,,,,
IRQ,Asia,Iraq,2022-07-22,2421716,3997,3572.714,25280,3,2.714,54425.325,89.828,80.293,568.139,0.067,0.061,0.96,,,,,,,,,,,,,,,,,,,,,,,8890,,,,,200,4443,0.01,44496124,,,,
IRQ,Asia,Iraq,2022-07-23,2425731,4015,3705.143,25284,4,3,54515.557,90.233,83.269,568.229,0.09,0.067,0.91,,,,,,,,,,,,,,,,,,,,,,,7446,,,,,167,3717,0.008,44496124,,,,
IRQ,Asia,Iraq,2022-07-24,2427884,2153,3653.286,25286,2,2.714,54563.944,48.386,82.103,568.274,0.045,0.061,0.86,,,,,,,,,,,,,,,,,,,,,,,6002,,,,,135,2991,0.007,44496124,,,,
IRQ,Asia,Iraq,2022-07-25,2429833,1949,3521,25290,4,2.857,54607.745,43.802,79.13,568.364,0.09,0.064,0.8,,,,,,,,,,,,,,,,,,,,,,,4559,,,,,102,2265,0.005,44496124,,,,
IRQ,Asia,Iraq,2022-07-26,2432786,2953,3306.429,25293,3,2.857,54674.11,66.365,74.308,568.432,0.067,0.064,0.78,,,,,,,,,,,,,,,,,,,,,,,3115,,,,,70,1539,0.003,44496124,,,,
IRQ,Asia,Iraq,2022-07-27,2435440,2654,3138.286,25297,4,3.286,54733.756,59.646,70.529,568.521,0.09,0.074,0.76,,,,,,,,,,,,,,,,,,18929174,10985871,7722021,221282,,3115,42.54,24.69,17.35,0.5,70,1539,0.003,44496124,,,,
IRQ,Asia,Iraq,2022-07-28,2438101,2661,2911.714,25304,7,3.857,54793.559,59.803,65.437,568.679,0.157,0.087,0.73,,,,,,,,,,,,,,,,,,,,,,,3358,,,,,75,1690,0.004,44496124,,,,
IRQ,Asia,Iraq,2022-07-29,2440414,2313,2671.143,25308,4,4,54845.541,51.982,60.031,568.769,0.09,0.09,0.7,,,,,,,,,,,,,,,,,,,,,,,3600,,,,,81,1841,0.004,44496124,,,,
IRQ,Asia,Iraq,2022-07-30,2442499,2085,2395.429,25311,3,3.857,54892.399,46.858,53.835,568.836,0.067,0.087,0.66,,,,,,,,,,,,,,,,,,,,,,,3843,,,,,86,1992,0.004,44496124,,,,
IRQ,Asia,Iraq,2022-07-31,2443772,1273,2269.714,25313,2,3.857,54921.008,28.609,51.009,568.881,0.045,0.087,0.61,,,,,,,,,,,,,,,,,,,,,,,4085,,,,,92,2143,0.005,44496124,,,,
IRQ,Asia,Iraq,2022-08-01,2444798,1026,2137.857,25315,2,3.571,54944.067,23.058,48.046,568.926,0.045,0.08,0.55,,,,,,,,,,,,,,,,,,,,,,,4328,,,,,97,2294,0.005,44496124,,,,
IRQ,Asia,Iraq,2022-08-02,2445888,1090,1871.714,25316,1,3.286,54968.563,24.497,42.065,568.948,0.022,0.074,0.54,,,,,,,,,,,,,,,,,,,,,,,4570,,,,,103,2445,0.005,44496124,,,,
IRQ,Asia,Iraq,2022-08-03,2447232,1344,1684.571,25318,2,3,54998.768,30.205,37.859,568.993,0.045,0.067,0.54,,,,,,,,,,,,,,,,,,,,,,,4813,,,,,108,2596,0.006,44496124,,,,
IRQ,Asia,Iraq,2022-08-04,2448484,1252,1483.286,25321,3,2.429,55026.905,28.137,33.335,569.061,0.067,0.055,0.53,,,,,,,,,,,,,,,,,,,,,,,4813,,,,,108,2596,0.006,44496124,,,,
IRQ,Asia,Iraq,2022-08-05,2449440,956,1289.429,25322,1,2,55048.39,21.485,28.978,569.083,0.022,0.045,0.51,,,,,,,,,,,,,,,,,,,,,,,4813,,,,,108,2596,0.006,44496124,,,,
IRQ,Asia,Iraq,2022-08-06,2450257,817,1108.286,25323,1,1.714,55066.751,18.361,24.907,569.106,0.022,0.039,0.48,,,,,,,,,,,,,,,,,,,,,,,4813,,,,,108,2596,0.006,44496124,,,,
IRQ,Asia,Iraq,2022-08-07,2450637,380,980.714,25325,2,1.714,55075.292,8.54,22.04,569.151,0.045,0.039,0.44,,,,,,,,,,,,,,,,,,18982116,11014427,7741261,226428,,4813,42.66,24.75,17.4,0.51,108,2596,0.006,44496124,,,,
IRQ,Asia,Iraq,2022-08-08,2451178,541,911.429,25326,1,1.571,55087.45,12.158,20.483,569.173,0.022,0.035,0.4,,,,,,,,,,,,,,,,,,,,,,,5418,,,,,122,2894,0.007,44496124,,,,
IRQ,Asia,Iraq,2022-08-09,2451178,0,755.714,25326,0,1.429,55087.45,0,16.984,569.173,0,0.032,0.43,,,,,,,,,,,,,,,,,,19000211,11023788,7748631,227792,,6023,42.7,24.77,17.41,0.51,135,3192,0.007,44496124,,,,
IRQ,Asia,Iraq,2022-08-10,2451178,0,563.714,25326,0,1.143,55087.45,0,12.669,569.173,0,0.026,0.48,,,,,,,,,,,,,,,,,,,,,,,6404,,,,,144,3380,0.008,44496124,,,,
IRQ,Asia,Iraq,2022-08-11,2451178,0,384.857,25326,0,0.714,55087.45,0,8.649,569.173,0,0.016,0.54,,,,,,,,,,,,,,,,,,,,,,,6784,,,,,152,3568,0.008,44496124,,,,
IRQ,Asia,Iraq,2022-08-12,2451178,0,248.286,25326,0,0.571,55087.45,0,5.58,569.173,0,0.013,0.61,,,,,,,,,,,,,,,,,,,,,,,7165,,,,,161,3756,0.008,44496124,,,,
IRQ,Asia,Iraq,2022-08-13,2451178,0,131.571,25326,0,0.429,55087.45,0,2.957,569.173,0,0.01,0.69,,,,,,,,,,,,,,,,,,,,,,,7546,,,,,170,3944,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-08-14,2454213,3035,510.857,25338,12,1.857,55155.658,68.208,11.481,569.443,0.27,0.042,0.79,,,,,,,,,,,,,,,,,,,,,,,7927,,,,,178,4132,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-08-15,2454213,0,433.571,25338,0,1.714,55155.658,0,9.744,569.443,0,0.039,0.88,,,,,,,,,,,,,,,,,,,,,,,7703,,,,,173,4022,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-08-16,2454213,0,433.571,25338,0,1.714,55155.658,0,9.744,569.443,0,0.039,0.82,,,,,,,,,,,,,,,,,,,,,,,7479,,,,,168,3912,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-08-17,2454213,0,433.571,25338,0,1.714,55155.658,0,9.744,569.443,0,0.039,0.8,,,,,,,,,,,,,,,,,,,,,,,7479,,,,,168,3912,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-08-18,2454213,0,433.571,25338,0,1.714,55155.658,0,9.744,569.443,0,0.039,0.81,,,,,,,,,,,,,,,,,,,,,,,7479,,,,,168,3912,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-08-19,2454213,0,433.571,25338,0,1.714,55155.658,0,9.744,569.443,0,0.039,0.83,,,,,,,,,,,,,,,,,,,,,,,7479,,,,,168,3912,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-08-20,2454213,0,433.571,25338,0,1.714,55155.658,0,9.744,569.443,0,0.039,0.87,,,,,,,,,,,,,,,,,,,,,,,7479,,,,,168,3912,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-08-21,2456555,2342,334.571,25343,5,0.714,55208.292,52.634,7.519,569.555,0.112,0.016,0.92,,,,,,,,,,,,,,,,,,,,,,,7479,,,,,168,3912,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-08-22,2456555,0,334.571,25343,0,0.714,55208.292,0,7.519,569.555,0,0.016,0.98,,,,,,,,,,,,,,,,,,19097435,11074649,7787328,235458,,7479,42.92,24.89,17.5,0.53,168,3912,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-08-23,2456555,0,334.571,25343,0,0.714,55208.292,0,7.519,569.555,0,0.016,0.88,,,,,,,,,,,,,,,,,,,,,,,7195,,,,,162,3771,0.008,44496124,,,,
IRQ,Asia,Iraq,2022-08-24,2456555,0,334.571,25343,0,0.714,55208.292,0,7.519,569.555,0,0.016,0.83,,,,,,,,,,,,,,,,,,,,,,,6911,,,,,155,3630,0.008,44496124,,,,
IRQ,Asia,Iraq,2022-08-25,2456555,0,334.571,25343,0,0.714,55208.292,0,7.519,569.555,0,0.016,0.79,,,,,,,,,,,,,,,,,,,,,,,6628,,,,,149,3489,0.008,44496124,,,,
IRQ,Asia,Iraq,2022-08-26,2456555,0,334.571,25343,0,0.714,55208.292,0,7.519,569.555,0,0.016,0.77,,,,,,,,,,,,,,,,,,,,,,,6344,,,,,143,3347,0.008,44496124,,,,
IRQ,Asia,Iraq,2022-08-27,2456555,0,334.571,25343,0,0.714,55208.292,0,7.519,569.555,0,0.016,0.76,,,,,,,,,,,,,,,,,,,,,,,6060,,,,,136,3206,0.007,44496124,,,,
IRQ,Asia,Iraq,2022-08-28,2457871,1316,188,25346,3,0.429,55237.867,29.576,4.225,569.623,0.067,0.01,0.77,,,,,,,,,,,,,,,,,,,,,,,5776,,,,,130,3065,0.007,44496124,,,,
IRQ,Asia,Iraq,2022-08-29,2457871,0,188,25346,0,0.429,55237.867,0,4.225,569.623,0,0.01,0.77,,,,,,,,,,,,,,,,,,,,,,,5493,,,,,123,2923,0.007,44496124,,,,
IRQ,Asia,Iraq,2022-08-30,2457871,0,188,25346,0,0.429,55237.867,0,4.225,569.623,0,0.01,0.89,,,,,,,,,,,,,,,,,,,,,,,5493,,,,,123,2923,0.007,44496124,,,,
IRQ,Asia,Iraq,2022-08-31,2457871,0,188,25346,0,0.429,55237.867,0,4.225,569.623,0,0.01,0.83,,,,,,,,,,,,,,,,,,19146869,11100960,7806041,239868,,5493,43.03,24.95,17.54,0.54,123,2923,0.007,44496124,,,,
IRQ,Asia,Iraq,2022-09-01,2457871,0,188,25346,0,0.429,55237.867,0,4.225,569.623,0,0.01,0.76,,,,,,,,,,,,,,,,,,,,,,,5359,,,,,120,2840,0.006,44496124,,,,
IRQ,Asia,Iraq,2022-09-02,2457871,0,188,25346,0,0.429,55237.867,0,4.225,569.623,0,0.01,0.71,,,,,,,,,,,,,,,,,,,,,,,5225,,,,,117,2756,0.006,44496124,,,,
IRQ,Asia,Iraq,2022-09-03,2457871,0,188,25346,0,0.429,55237.867,0,4.225,569.623,0,0.01,0.67,,,,,,,,,,,,,,,,,,,,,,,5091,,,,,114,2672,0.006,44496124,,,,
IRQ,Asia,Iraq,2022-09-04,2458509,638,91.143,25348,2,0.286,55252.206,14.338,2.048,569.668,0.045,0.006,0.63,,,,,,,,,,,,,,,,,,19165091,11110310,7813138,241643,,4957,43.07,24.97,17.56,0.54,111,2589,0.006,44496124,,,,
IRQ,Asia,Iraq,2022-09-05,2458570,61,99.857,25349,1,0.429,55253.577,1.371,2.244,569.69,0.022,0.01,0.59,,,,,,,,,,,,,,,,,,,,,,,4384,,,,,99,2289,0.005,44496124,,,,
IRQ,Asia,Iraq,2022-09-06,2458644,74,110.429,25350,1,0.571,55255.24,1.663,2.482,569.713,0.022,0.013,0.51,,,,,,,,,,,,,,,,,,,,,,,3811,,,,,86,1989,0.004,44496124,,,,
IRQ,Asia,Iraq,2022-09-07,2458714,70,120.429,25351,1,0.714,55256.813,1.573,2.706,569.735,0.022,0.016,0.47,,,,,,,,,,,,,,,,,,,,,,,3238,,,,,73,1689,0.004,44496124,,,,
IRQ,Asia,Iraq,2022-09-08,2458777,63,129.429,25351,0,0.714,55258.229,1.416,2.909,569.735,0,0.016,0.44,,,,,,,,,,,,,,,,,,,,,,,2799,,,,,63,1473,0.003,44496124,,,,
IRQ,Asia,Iraq,2022-09-09,2458850,73,139.857,25351,0,0.714,55259.869,1.641,3.143,569.735,0,0.016,0.4,,,,,,,,,,,,,,,,,,,,,,,2360,,,,,53,1257,0.003,44496124,,,,
IRQ,Asia,Iraq,2022-09-10,2458899,49,146.857,25351,0,0.714,55260.971,1.101,3.3,569.735,0,0.016,0.35,,,,,,,,,,,,,,,,,,,,,,,1921,,,,,43,1041,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-09-11,2458922,23,59,25351,0,0.429,55261.487,0.517,1.326,569.735,0,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,1482,,,,,33,825,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-09-12,2458986,64,59.429,25351,0,0.286,55262.926,1.438,1.336,569.735,0,0.006,0.23,,,,,,,,,,,,,,,,,,,,,,,1482,,,,,33,825,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-09-13,2459035,49,55.857,25351,0,0.143,55264.027,1.101,1.255,569.735,0,0.003,0.26,,,,,,,,,,,,,,,,,,,,,,,1482,,,,,33,825,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-09-14,2459035,0,45.857,25351,0,0,55264.027,0,1.031,569.735,0,0,0.33,,,,,,,,,,,,,,,,,,,,,,,1482,,,,,33,825,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-09-15,2459035,0,36.857,25351,0,0,55264.027,0,0.828,569.735,0,0,0.39,,,,,,,,,,,,,,,,,,19181396,11119389,7819285,242722,,1482,43.11,24.99,17.57,0.55,33,825,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-09-16,2459035,0,26.429,25351,0,0,55264.027,0,0.594,569.735,0,0,0.44,,,,,,,,,,,,,,,,,,,,,,,2975,,,,,67,1603,0.004,44496124,,,,
IRQ,Asia,Iraq,2022-09-17,2459178,143,39.857,25352,1,0.143,55267.241,3.214,0.896,569.757,0.022,0.003,0.49,,,,,,,,,,,,,,,,,,,,,,,4468,,,,,100,2380,0.005,44496124,,,,
IRQ,Asia,Iraq,2022-09-18,2459178,0,36.571,25352,0,0.143,55267.241,0,0.822,569.757,0,0.003,0.54,,,,,,,,,,,,,,,,,,,,,,,5961,,,,,134,3157,0.007,44496124,,,,
IRQ,Asia,Iraq,2022-09-19,2459178,0,27.429,25352,0,0.143,55267.241,0,0.616,569.757,0,0.003,0.58,,,,,,,,,,,,,,,,,,,,,,,7454,,,,,168,3934,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-09-20,2459310,132,39.286,25352,0,0.143,55270.207,2.967,0.883,569.757,0,0.003,0.62,,,,,,,,,,,,,,,,,,,,,,,8946,,,,,201,4712,0.011,44496124,,,,
IRQ,Asia,Iraq,2022-09-21,2459310,0,39.286,25352,0,0.143,55270.207,0,0.883,569.757,0,0.003,0.69,,,,,,,,,,,,,,,,,,,,,,,10439,,,,,235,5489,0.012,44496124,,,,
IRQ,Asia,Iraq,2022-09-22,2459505,195,67.143,25352,0,0.143,55274.59,4.382,1.509,569.757,0,0.003,0.77,,,,,,,,,,,,,,,,,,19264920,11163251,7852141,249528,,11932,43.3,25.09,17.65,0.56,268,6266,0.014,44496124,,,,
IRQ,Asia,Iraq,2022-09-23,2459505,0,67.143,25352,0,0.143,55274.59,0,1.509,569.757,0,0.003,0.85,,,,,,,,,,,,,,,,,,,,,,,10477,,,,,235,5498,0.012,44496124,,,,
IRQ,Asia,Iraq,2022-09-24,2459505,0,46.714,25352,0,0,55274.59,0,1.05,569.757,0,0,0.95,,,,,,,,,,,,,,,,,,,,,,,9022,,,,,203,4731,0.011,44496124,,,,
IRQ,Asia,Iraq,2022-09-25,2459505,0,46.714,25352,0,0,55274.59,0,1.05,569.757,0,0,1.07,,,,,,,,,,,,,,,,,,,,,,,7566,,,,,170,3963,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-09-26,2459505,0,46.714,25352,0,0,55274.59,0,1.05,569.757,0,0,1.2,,,,,,,,,,,,,,,,,,,,,,,6111,,,,,137,3196,0.007,44496124,,,,
IRQ,Asia,Iraq,2022-09-27,2459505,0,27.857,25352,0,0,55274.59,0,0.626,569.757,0,0,1.27,,,,,,,,,,,,,,,,,,,,,,,4656,,,,,105,2428,0.005,44496124,,,,
IRQ,Asia,Iraq,2022-09-28,2459505,0,27.857,25352,0,0,55274.59,0,0.626,569.757,0,0,1.19,,,,,,,,,,,,,,,,,,,,,,,3201,,,,,72,1661,0.004,44496124,,,,
IRQ,Asia,Iraq,2022-09-29,2460318,813,116.143,25356,4,0.571,55292.861,18.271,2.61,569.847,0.09,0.013,1.13,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-09-30,2460318,0,116.143,25356,0,0.571,55292.861,0,2.61,569.847,0,0.013,1.09,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-01,2460318,0,116.143,25356,0,0.571,55292.861,0,2.61,569.847,0,0.013,1.08,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-02,2460318,0,116.143,25356,0,0.571,55292.861,0,2.61,569.847,0,0.013,1.08,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-03,2460318,0,116.143,25356,0,0.571,55292.861,0,2.61,569.847,0,0.013,1.1,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-04,2460318,0,116.143,25356,0,0.571,55292.861,0,2.61,569.847,0,0.013,1.06,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-05,2460670,352,166.429,25356,0,0.571,55300.772,7.911,3.74,569.847,0,0.013,0.98,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-06,2460670,0,50.286,25356,0,0,55300.772,0,1.13,569.847,0,0,0.9,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-07,2460670,0,50.286,25356,0,0,55300.772,0,1.13,569.847,0,0,0.81,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-08,2460670,0,50.286,25356,0,0,55300.772,0,1.13,569.847,0,0,0.73,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-09,2460844,174,75.143,25356,0,0,55304.682,3.91,1.689,569.847,0,0,0.65,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-10,2460844,0,75.143,25356,0,0,55304.682,0,1.689,569.847,0,0,0.58,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-11,2460894,50,82.286,25357,1,0.143,55305.806,1.124,1.849,569.87,0.022,0.003,0.51,,,,,,,,,,,,,,,,,,,,,,,1745,,,,,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-12,2460894,0,32,25357,0,0.143,55305.806,0,0.719,569.87,0,0.003,0.48,,,,,,,,,,,,,,,,,,19299829,11181117,7866129,252583,,1745,43.37,25.13,17.68,0.57,39,893,0.002,44496124,,,,
IRQ,Asia,Iraq,2022-10-13,2460961,67,41.571,25357,0,0.143,55307.312,1.506,0.934,569.87,0,0.003,0.44,,,,,,,,,,,,,,,,,,,,,,,2720,,,,,61,1457,0.003,44496124,,,,
IRQ,Asia,Iraq,2022-10-14,2460961,0,41.571,25357,0,0.143,55307.312,0,0.934,569.87,0,0.003,0.4,,,,,,,,,,,,,,,,,,,,,,,3694,,,,,83,2021,0.005,44496124,,,,
IRQ,Asia,Iraq,2022-10-15,2461024,63,50.571,25357,0,0.143,55308.728,1.416,1.137,569.87,0,0.003,0.35,,,,,,,,,,,,,,,,,,,,,,,4668,,,,,105,2584,0.006,44496124,,,,
IRQ,Asia,Iraq,2022-10-16,2461049,25,29.286,25358,1,0.286,55309.289,0.562,0.658,569.892,0.022,0.006,0.29,,,,,,,,,,,,,,,,,,,,,,,5643,,,,,127,3148,0.007,44496124,,,,
IRQ,Asia,Iraq,2022-10-17,2461049,0,29.286,25358,0,0.286,55309.289,0,0.658,569.892,0,0.006,0.22,,,,,,,,,,,,,,,,,,,,,,,6617,,,,,149,3712,0.008,44496124,,,,
IRQ,Asia,Iraq,2022-10-18,2461049,0,22.143,25358,0,0.143,55309.289,0,0.498,569.892,0,0.003,0.27,,,,,,,,,,,,,,,,,,,,,,,7591,,,,,171,4275,0.01,44496124,,,,
IRQ,Asia,Iraq,2022-10-19,2461107,58,30.429,25358,0,0.143,55310.593,1.303,0.684,569.892,0,0.003,0.34,,,,,,,,,,,,,,,,,,,,,,,8566,,,,,193,4839,0.011,44496124,,,,
IRQ,Asia,Iraq,2022-10-20,2461147,40,26.571,25358,0,0.143,55311.492,0.899,0.597,569.892,0,0.003,0.4,,,,,,,,,,,,,,,,,,,,,,,8566,,,,,193,4839,0.011,44496124,,,,
IRQ,Asia,Iraq,2022-10-21,2461178,31,31,25358,0,0.143,55312.189,0.697,0.697,569.892,0,0.003,0.45,,,,,,,,,,,,,,,,,,,,,,,8566,,,,,193,4839,0.011,44496124,,,,
IRQ,Asia,Iraq,2022-10-22,2461210,32,26.571,25358,0,0.143,55312.908,0.719,0.597,569.892,0,0.003,0.5,,,,,,,,,,,,,,,,,,,,,,,8566,,,,,193,4839,0.011,44496124,,,,
IRQ,Asia,Iraq,2022-10-23,2461229,19,25.714,25358,0,0,55313.335,0.427,0.578,569.892,0,0,0.55,,,,,,,,,,,,,,,,,,19394050,11234347,7899315,260388,,8566,43.59,25.25,17.75,0.59,193,4839,0.011,44496124,,,,
IRQ,Asia,Iraq,2022-10-24,2461247,18,28.286,25358,0,0,55313.739,0.405,0.636,569.892,0,0,0.58,,,,,,,,,,,,,,,,,,,,,,,7827,,,,,176,4441,0.01,44496124,,,,
IRQ,Asia,Iraq,2022-10-25,2461247,0,28.286,25358,0,0,55313.739,0,0.636,569.892,0,0,0.62,,,,,,,,,,,,,,,,,,,,,,,7088,,,,,159,4044,0.009,44496124,,,,
IRQ,Asia,Iraq,2022-10-26,2461247,0,20,25358,0,0,55313.739,0,0.449,569.892,0,0,0.67,,,,,,,,,,,,,,,,,,,,,,,6349,,,,,143,3646,0.008,44496124,,,,
IRQ,Asia,Iraq,2022-10-27,2461247,0,14.286,25358,0,0,55313.739,0,0.321,569.892,0,0,0.73,,,,,,,,,,,,,,,,,,,,,,,5611,,,,,126,3248,0.007,44496124,,,,
